text,Sentiment
حظ العوالم ! :) #الاهلي_الافريقي,0
منهج الانقلاب قتل وقمع وسجن اى معارض اعلام فاسد وقضاء مسيس ارتفاع للاسعار واقتصاد ينهار عزلة دولية وشحاتة خليجية,0
1 3 قتلى وأكثر من 450 مصاب في محافظات مختلفة، هذه مقدمات كارثية لاقتتال أهلي حذرت منه دوما وينبغي رفضه ومواجهته، كل الدم ا…,0
نفسي فيه و تفوو عليه ! #فيفي_عبده =)),0
_ لا ده بيقوللك وسوري كمان وأعلى حاجة أن بيقوللك عبد البيادة وفي نفس الجملة بيهين الجيش,0
الذين انتخبوا شفيق ليسوا بالضرورة فلول الفلول ببساطة هم كل من اشترك واستفاد من فساد مبارك لا يمكن للثورة ان تتحالف معهم لانها قامت ضدهم,0
مصر الانقلاب تطالب بمقعد دائم للدول العربية فى مجلس الامن بينما مصر والعرب فى أضعف حال مثل مريض يطالب اتحاد,0
عمال مصر هم عماد الوطن، تكرار الإعتداء على العمال يؤكد ان دولة مبارك لم تسقط وان تغيرت الوجوه,0
معظم #الاخواآن مشاركوش ف الهشتاآج المسئ للسيسي وبكده يبقى #الاخوان باعونا مرتين مره ف #محمد_محمود ومره ف #هشتاج_هشتوج …,0
إستخدام المساجد في العمل السياسي ونشر العنف # #,0
اذا تم العفو عن مبارك ونظامه فهذه رسالة من الشعب الى الرئيس القادم تعالى اسرقنا واستبد بنا وذلنا كما كان مبارك,0
"صورة الشهيدة ""رضا رمضان ""42 سنة التي استشهدت برصاص قوات أمن الانقلاب #الفيوم #انتخبوا_العرص",0
مهو لما الواحد يصتبح علي جدول #الامتحانات كدة مفروض بقيت اليوم هيبقي عامل ازاي -_-,0
عمرك شوفت إستفتاء على دستور يطيح بالمبادئ الدستورية (المساواة وتكافؤ الفرص) في قواعد مرحلة الإقتراع وإدارتها؟,0
5 ألم أقل لكم إنها ممارسة فاضحة لازدواجية المعايير وتخوين المعارضين أملي أن لا تبتلع بعض قطاعات الرأي العام الطعم مجددا,0
ازاي البرادعي يقول ان الهولوكوست مأساة انسانية و ان بوذا ممكن يكون نبي و ان السلفيين متطرفين و يطالب بعودة اليهودايه؟ده عصام العريان؟,0
من الاخر اى حد فيه الرمق من المعارضة يمكن ينزل انتخابات شعب او شورى بيتقبض عليه لغاية ما تخلص خارطة الطريق وبعدها ربنا يسهل,0
الأسواني: لهذا لا يوجد فرق بين إرهاب الكنيسة الكاثوليكية في الأندلس على يد الراهب بليدا وإرهاب أسامة بن لادن>>,0
الانقلاب اعادنا الى عام 1955 بعيدا عن الحريات الضائعة التخلف يزحف على كل القطاعات وبكره تشوفوا مصر,0
#نبض_رابعة | #شاهد معتقلين المنيا في قاعة المحكمة يهتفون ساخرين من القاضي و من فضيحة زوجتة مع مدرب الكراتيه (,0
"زي النهار الطفل لما ينفلت من بين أيادي الضلمة ويشقشق أنا شفت روح الحق لما إتسللت صرخت وفي وش الخرس إنطق""عمار وفؤاد حجاج",0
لا أهاجم مرسي لأني أستكثر عليه الرئاسة بل لأنه كذاب ومخلف لوعوده وفي رقبته دماء شبابلا أسميكم خرفانا فحتى الخروف يستحي أن يدافع عن كذاب,0
عاجبني الإيجابية الخايبة بتاعة الرفاق طيب خليك إيجابي بشوية حنكة سياسية أي منظر مش ستريبتيز مجاني كدة #مرار_طافح #ثورة_…,0
"الانقلابيون قرروا العمل والاقامة فى محيط المطار عشان الى يلحق يهرب يعملها فور سقوط الانقلاب, غوروا فى داهية",0
"أيمن يونس يؤكد:الزمالك لا يشارك فى دورة فى قطر لموقفها من مصر, حكومتك يا كابشن بتتفاوض مع قطر عشان تشحت غاز",0
عار عار عار عار عار عار مانحن فيه عار الدماء أنهار والشهداء بالعشرات الرصاص فى الرأس والرقبة والصدر,0
بلطجة الإخوان والإعتداء على الإعلاميين بمحيط اكاديمية الشرطة #السادة_المحترمون,0
ومن يرددها هم من لا نريدهم في مصر لا في السياسة ولا في البرلمان القادم، وكفاهم الضرر الذي أحدثوه لثقافتنا ووعينا السياسي بلغتهم وأساليبهم,0
انا مش فاهم واحد عنده اكتر من عشرين الف متابع لمجرد انه حاطط صورتي و محور في اسمي ريبورت و سبام من فضلكم,0
فضيحه تانيه أنا لسه ماسك ف مستشفي راس سدر وعرفت ان تم أخذ من الدوله حدود ١٥١ مليون جنيه لم يتم صرف ٦٠٪ منها,0
اردوجان مستمر في نهجه ويحاول أن يلوث المد الثوري المصري #يوسف_الحسيني #السادة_ال…,0
هنلف ونرجع لنفس النقطةلما تقول إن كل اللي قالوا لا ثورة مضادة يبقى ماتكلمنيش عن التفكير العلمي والمنطقيبس كده,0
#حمدين_صباحى بيقول برنامجة هيتحقق في ٩ شهور ، بس مقالش هيبقي طبيعي و لا قيصري و في مستشفي اية !!!! الرحمة يا رب,0
من يوقف قانون العزل ومن يجمد بلاغات الفساد ضد شفيق ومن يهدر طعون التزوير هل سيجرى انتخابات اعادة نزيهة اما تطبيق القانون او مقاطعة شاملة,0
لما إنت عارف مجموعة الشيوعيين بالإسم ابقى قدم فيهم بلاغ ولاتنشر الكلام على عواهنهكلامك واضح يارجل الحوار,0
8ب وبعد عزل إجباري للرئيس المدني المنتخب كنت أتمنى أن لا يحدث باحترام الإخوان للجوهر الحقيقي للديمقراطية متمثلا في طلب الشعب التغيير,0
#حط_نفسك_مكان_البنت اللي بقيت بتسمع شتايم قذرة من ناس اقذر في الشارع عادي علي اساس ان الولاد كدة بتهزر,0
في أمريكا دلوقتي المحطات النووية شغالة وبرامج الفضاء شغالة والأبحاث العلمية والاستديوهات والمصانع والأحزاب وحركات الرفضإنت بقى شغال في إيه؟,0
اطالب بعزل شفيق ومحاكمته ثم عمل انتخابات نظيفة او التحقيق في التزوير واستبعاد الأصوات الباطلة والإعادة بين الثاني والثالث او مقاطعة المهزلة,0
ﻟﻴﻪ ﺍﻟﺒﻨﺖ ﺍﻟﻠﻰ #ﺗﺤﺐ ﻓﻰ ﻣﺠﺘﻤﻌﻨﺂ ﺑﻴﻌﺎﻣﻠﻮﻫﺎ ﺍﻧﻬﺎ ﻋﻤﻠﺖ #ﺟﺮﻳﻤﻪ ﻭﺑﺘﺒﻘﺎ ﺑﻨﺖ ﻣﺶ #ﻣﺤﺘﺮﻣﻪ ; :: #حوكا,0
من بوابة الأهرام الأسلوب الحقير للصهاينه استخدم من قبل مع اخرين,0
وهذا ماقلته اليوم مع محمود سعد لمن أراد أن يدرك حقيقة أكذوبة الإستقرار الذي يروجون لهتصبحوا على خير,0
البرود #اسلوب_حياة,0
الإخوان جماعة إرهابية وهم من قتلوا ابني,0
حين يصبح مصطفى بكري شبه متحدث باسم المجلس العسكري ، اعلم أن هناك الكثير يجب عمله، حتى تنجح ثورتنا,0
ان اللون الرمادي ليس له محل من الاعراب يا ابيض يا اسود #علمتني_الثورة,0
أثار تخريب كنيسة مارجرجس وحرق بيوت الأقباط بقرية دلجا بعد اعتداء الإخوان #السادة_المحترمون …,0
لا شيء يبرر إحالة المدنيين للقضاء العسكري حتى البلطجية القضاء المدني كفيل بهم,0
أهدم نفسك عشان تبني مستقبلك !! #التعليم_في_مصر,0
#مصر_القوية |10-لقد حذرنا في حزب مصر القوية ولا زلنا نحذر من خطورة تحول سلطات الدولة إلى مجرد سند لسلطة عسكرية لا تفهم الس…,0
#دوله_التعريص #عسكر حراميه,0
لا يستطيع الرئيس مرسي ان يتنصل من مسئوليته عن الغاء عرض مسرحي على مسرح الدولة هل قرار الأمن أقوى من الرئيساين وعود الرئيس عن حرية الإبداع,0
أما بالنسبة للشامخ فده يدلَّع ونقوله يا أبو شامخة,0
العملية نسر لم تفشل النسر هرب مع طائر النهضة عشان يتجوزوا عرفي و راجعين,0
الأسواني:لماذا تصر الولايات المتحدة على استمرارها في دعم مرسي للنهاية رغم قتله للمصريين وقمعه للتظاهرات,0
#أنصار_المعزول تعدى بالضرب والتعذيب على الصحفى بجريدة #فيتو محمد ممتاز,0
التنظيم الدولي للإخوان تعلم على يد رامسفيلد يقوم بحربين في وفت واحد او #كلام_و_كلام #يوسف_الحسيني #…,0
قالك :- الإخوان بيزايدوا علي بتوع #الإتحادية طب و جملة مش هننزل نتظاهر مع الإخوان دي إيه ؟ رز بلبن ؟,0
#حاول_ماتبقاش الوالد اللى بيصاحب مية بنت في الاخر هتجوز واحده #استرجل بقي,0
للمرة الاولى فى 40 عاما يأتى يوم 6 أكتوبر والجيش ليس حبيب الشعب الاغلبية بين كاره وغاضب وخائف ومندهش أو لديه ثأر,0
د أبو الفتوح : رقابة الدولة على الأفكار يحول الناس الى مؤمنين منافقين وهذا ما لانريده ولا نقبله,0
بسمة أمل - قصة سقراط مع النميمة: في هذه الأيام وللأسف كثرت الشائعات والنميمة وأصبح الكثير -إلا من رحم ربي من,0
استمعت للعمال: لا حق في انشاء نقابات مستقلة، 8 مليون بعقود مؤقتة، استبعاد 30 ألف مرشح من الاتخابات النقابية، عدم وجود حد إنساني لللأجور,0
هو إحنا حا نعمل جلسات مجلس شعب ليه؟ ما الإخوان أهم بيخلصوا كل حاجة من مكاتبهم ولا حوجة للزحمة والمصاريف,0
_ طبعا الرئيس الذي تطلق جماعته بلطجية ليعتدوا ويسحلوا ويضربوا بنات بلده هو رئيس فاقد للشرعية تماماً,0
_2012 غلط شوف الاعلام بتاعهم بيمسكوا في اي حاجة حتى لو تافهة,0
اصحاب المحلات فى شرم احتفلوا بالانقلاب واذاعوا تسلم الايادى اليوم تظاهروا ضد الانقلاب بكره تشوفو مصر,0
_ لم يحدث هذا كذب و افتراء,0
#ذات_مومنت لما موبايلك يغطس في البطنيه وتقعد ادور فيه ما تلقشي واخر حاجه تنفض البطنيه يقعد الموبايل ايتخبط فيالوطى :/ اصلا عادي,0
شخص يهدد بإستمرار الإرهاب وعمليات القتل في سيناء حتي عودة مرسي أعتقد أنه مدان بالقانون والسجن في إنتظاره,0
اهالى #عزبة_النخل يفضحون #السيسى: حملته قالت لنا اعملوا توكيلات للسيسى وهن:,0
_ 25 # تدعون للدين وتنشرون الأكاذيب، لم أكن أبدا عضوا بالوطني انتم تتاجرون بالدين,0
مرسي موحد الفتن,0
"أخر ما كتبه شهيد اليوم بإذن الله ""عبد الرحمن احمد "" هذه هى نوعية الشباب الذين يقتلهم السيسي حسبنا الله و نعم الوكيل …",0
نيويورك تايمز: الانقلاب دراكولا يبطش بالصحافة,0
استمرار تطور وتجديد كوادر التنظيم المسلح لجماعة الإخوان الإرهابية #السادة_المحترمون …,0
#الببلاوي #أنتخبوا_العرص #الهاشتاج,0
وماحدش هيضيع البلد غير الجبان والواطي والحقير عديم الذمة اللي عمره ما بيقبل على نفسه ما يقبله على غيره من كتر ما هو خائف وجبان,0
مفيش حاجة اسمها دولة وطنية في حاجة اسمها الجماعة التنظيم طز في مصر #السادة_المحترمون …,0
الاعتقالات كالامطار بلا مبررات لكن الانقلاب يرفض حضور المحامين لتحقيقات النيابة,0
عبد المنعم ابو الفتوح اعداء المصريون فى الخارج والداخل يدبرون مؤامرات لاجهاض ثورة يناير # #,0
#بصـراحـه #عن ناس بيبقى نفسك تقولهم يلا المركب اللى تودى و يا ريت تتقلب و هى بتودى ! #رخامة,0
الجزار الفاشل يحضر الآن سكينه لكي يذبح بعض كباش الفداء قبل أن يكتشف أن المشكلة أعمق من فشل الأشخاص فهي مشكلة فشل سياسات,0
نت #فودافون بيعلم الصبر,0
عصام سلطان فضل عشر سنوات عامل نفسه منشق وضد الاخوان وبعدييين بعد الثوره اتضح انهم منهم ولا انشق ولا يحزنون,0
كنت تأجل وتيجي منك بجميلة وتعمل فيها قعر مجلس وكبير العائلة بس هتقول إيه الغباء السياسي صنعة,0
88 إنت باين عليك لجنة أمن دولة مفضوحين جدا,0
مدير جامعة الإمام يستنكر الثناء على #أردوغان ويعتبر #تركيا دولة فاسدة فاسقة فاجرة تنشر الرذيلة #عسير #السعودية # #,0
الجبناء يكذبون علنا احدهم يقول ان العسكر لم يحكموا مصر اخر 60 عاما ويطالب بخضوع مصر للجيش واستشارته فى اى حاجة تخصه,0
الانقلاب يغلق مسجد النصر ب #رفح ومن اظلم ممن منع مساجد الله ان يذكر فيها اسمه وسعي فى خرابها انتظروا عقاب الله,0
مبادره دستورهم باطل لتعريف الشارع بالمساوئ الاقتصاديه و الاجتماعيه للدستور ببساطة،ريتويت بقا 3 مرات قبل الأ,0
عندما يسكت الإخوان على بذاءات الشيوخ المؤيدين لهم وتطاولهم على الأعراض فوق المنابر فلا تفرحوا كثيرا لأنكم ستكتوون بنار البذاءة والسفالة,0
كذبة حقيرة الاهرام العربي:مرسي طبع 65 مليار جنيه والبنك المركزى يأسف ويستنكر ويرفض التعقيب,0
فالانتقاص من صلاحيات البرلمان المنتخب واعطاء صلاحيات تشريعية لمجلس استشاري معين هما أمران ينبغي على كل مؤمن بالديمقراطية أن يرفضهما,0
قانون منع التظاهروالاعتصام المزمع إصداره يحسم اﻷمرأمام كل متردد بأننا نواجه سلطة قمعية ليس لها مشروعية تستهين بحريات وكرامة وحقوق المصريين,0
أيامنا هذه هى أيام اختلال مفزع لمعايير الحكم على الأمور فى المجال العام فى مصر وفى بلاد العرب,0
شاهد - آخر كلام: مسحت الكلام؟ طب مسحت الدم؟ جبت حق اللي مات؟ #,0
عايزه اعمل مجتمع ربعاوى بعيد عن الفلول و اللى عايزهم #فلول # شعب بلا اخلاق #ستحاسبووون,0
"اثنان وثلاثين سببا للتصويت بـ ""لا"" على مشروع الدستور",0
#الحكومة لا تلتـزم بـ القـانون للأسف #حقيقة,0
#6ابريل صباح الغباء # خلطة نقاء وغباء ثوري النتيجه حزب وطني #نيولوك #الحرية_للمعتقلين #ماهر #دومه #عادل # #…,0
639 #الراتب_مايكفي_الحاجة #الاتحاد #الهلال #النصر #الاهلي #مرسي,0
كلما اقترب موعد بدء الحملات الانتخابية، كلما تغيرت لغة الحوار والخطاب بين الأحزاب والسياسيين وأصبحت أكثر عنفا لفظيا,0
عن اي مشروب غازي كوﻻ #حافظ_مش_فاهم,0
"الباشا أبو 50% مش واخد باله أنه رمى كل أوراقه , بيهددنا انه هيضرب بكرة ذخيرة حية , على أساس ان قبل كده كانوا بيضربونا بق…",0
مرسي سمع تهديد البلاك بلوك باقتحام القصر من هنا وقام معلي سور القصر بالطوب الأحمر فين فتحة الصدر يا سجين القصر,0
والمصحف مرتضي منصور بيتلكك لميدو #زمالك,0
مازلنا نعيش عهد اللافعل,0
تجاهل الاعلام الحقير لضحايا معدية قنا الذين غرقوا فى النيل يكشف انهيار الحق لو أيام مرسي كانت الولولة والدموع للركب مش كده يا منى,0
ع سبيل النكد #باسم مش جاى النهاردة :(,0
أعتقال الناشط اليساري هيثم محمدين يكشف بوضوح أن العسكر يستهدف المد الثوري أي كان لونه أو شكله أو إنتماءه وأن …,0
ماعنديش فلتر بين مخى ولسانى دى مصيبة الل بفكر فيه بقوله #عادة #زفت #اعتراف,0
كفاية سياسة بقي,0
نقطة أخيرة قانون التظاهر الذي يحتاج إلي إعادة النظر في عقوباته كما يقول #الببلاوي أصدره هو في عهده وبنفسه أرائيتم كيف وصل العبث بعقولنا؟!,0
د أبو الفتوح : مشكلتكم تحتاج لقرار ادارى والحكومة الحاليه ضعيفة لدرجة انها لا تستطيع اتخاذ قرار ولا بد من سرعة,0
اعلام العار ساند منتخب مصر فى غانا لينسب الفوز لسيسي فخسرنا بالستة وتجاهل الاهلى كرها فى ابو تريكه ففزنا بكاس,0
المظاهرات أمام سفارة #الامارات_عاهرة_الخليج في #جمعة_الحسم #راجعين_30 #الانقلاب_العسكري,0
كيف يمكن مسح الشرائط التى سجلت جرائم العادلي لماذا كان العادلي يضحك بسعادة اثناء محاكمته اتمنى الا تكون إجابة السؤالين واحدة,0
تجار الدين يكذبون ويعتدون ويتواطئون ويزورون الاستفتاء ثم يقيمون الصلاة انفصال كامل بين العقيدة والسلوك يستدعي التأمل ويحتاج الى علاج نفسي,0
واضح ان بالنسبة لهم لحوم العلماء مسمومة الا لو كانت لحوم المفتي و شيخ الازهر,0
علاء الأسواني: لقد حافظ الرئيس مرسي على اعلام مبارك الفاسد وراح يستغله لمصلحته المقال كامل … …,0
يا غنوة مبتكملش يا دمع يا محبوس ليه كل ما أحلم حلم بقى يتقلبلى كابوس #محمد_محسن,0
قلب الوطن مجروح لا يحتمل دين ام #عسكر #منير,0
المصري بيقول حزام ناسف و الشروق بيقول سيارة مستفخخة و الأهرام بيقول شنطة مدارس قوم اوقف ونتا بتكلمني,0
المفسد عادل فقيه #عادل -فقيه -وزير-للصحه,0
صامت على الانقلاب مثل رجل شاهد خيانة زوجته فشرب عصير ليمون سئل:ماذا فعلت قال:عملو ليمون لنفسهم,0
لا اعترف بسفير يدين مواطنه قبل ان يجرى تحقيق محايد وعادل لا تعرفه السعودية هذا سفير مبارك وليس سفير مصر أبدا,0
"#الجيزة||#حاميها_حرميها حالة أستاذ بطب طنطا للتحقيق بسبب رأيه على ""الفيس بوك"" قرر الدكتور عبد الحكيم عبد الخالق،",0
قتل صحفيين ابرياء اعتقال وسجن صحفيين ظلما ترهيب صحفيين ومنعهم من عملهم حرية الصحافة ترقص على واحدة ونص,0
يا أيها المغيبون,0
في ناس واقفة بشوم عند الشوارع المؤدية للتحرير بتوقف الناس بشكل عشوائي وقفوا العربية ال قدامي واتجمهروا عليها بدون داع …,0
حمدين فرصته ضعيفة أبو الفتوح أقوى و بعدين #فسسسسس,0
#أوباما: ميانمار لن تنجح إذا استمر قمع الاقلية المسلمة #العرب #مسلمي_الروهينجا,0
كلام أم الشهيد محمد مصطفى بيجيب من الآخر: مرسي كذب في وعوده,0
يعني واحد ما بيعرفش يقرأ أليس من الهراء والعبث أن تأخذ رأيه في كتاب دون أدنى مجهود لشرحه له؟ خاصة لو هيأثر على حياته وحياتي أنا كمان!,0
شفت كل شي بالحياه بس اول مرة اشوف شب حامل طبلة بالرابية بطبل عشان ال #عشنا_وشفنا,0
#ناشرون_الأخبارية : #حمدي_قنديل قانون الطعن فى العقود دا خلانا طراطير والشعب طرطور والحكومه ومجلس الدوله والشعب طرطو,0
اسألوا #البرادعي عما فعله في #العراق #البرادعى_طلع_جاسوس #باسم_طلع_حرامي …,0
"قرارات مرسي ""انتقامية""",0
لن أمل من تكرارها: أيام كان رئيسكم مرسي يحسن أحسنت أنا وغيري إليهلكنه منذ أن بدأ الكذب وإخلاف الوعود وتسبب في إسالة الدماء لا يستحق الإحسان,0
#حلاوتك_وانت عامل نفسك دكر و راجل قدام امك و بتبقى مرمطون و شخشخية ف ايد البنت بتاعتك #استرجل,0
بتسمع صوت موتور بتفكّرو هلكوبتر بتسمع صوت موّلدة كهربا بتفكّر هلكويتر ياربي دخيلك شو هالحالة #سوريا,0
أشعر بالشفقة على من يصف فبركات السيسي يوم30 يونيو بثورة حشد مرتب لمدة ست ساعات لتبرير عملية الخيانة والغدر والإنقلاب على أو…,0
ﻭﺍﻗﻮلك ﺍﻳﻪ ﻃﺮﻳﻖ ﺍﻟﻜﺮﻩ ﺍﺧﺮﺗﻪ ﺍﻳـﻪ ﻭﻫﻲ ﻗﻠﻮﺑﻨﺎ ﻣﺎﺗﺖ ﻟﻴﻪ ﻟﻔﻴﻦ ﻫﻨﺮﻭﺡ ﻣﺎ ﺑﻴﻨﺎ ﺷـﻴﻄﺎﻥ ﺍﻣﻠﻨﺎ ﻳﺎﻭﻃﻦ ﺧﻠﺼﺎﻥ ﻣﺤﺪﺵ ﻓﻴﻨﺎ ﻣﺶ ﺧﺴﺮﺍﻥ ﻭﻻ ﻣﺠ…,0
"الانقلاب يجمع عددا من الفاسدين ليقدمهم لاشتون على انهم المفاوضون من جماعة الاخوان, فضائحهم لم ولن تنتهى",0
انصار الشرعية يدينون هذه التفجيرات #مصر_الليلة,0
"#يوسف_الحسيني بالفيديو يفضح كذب قناة الجزيرة ويكشف تمثيل الاخوان دور الموتى!! """,0
_ قمع الثورة في البحرين بطريقة همجية جريمة تم التغاضى عنها لاسباب طائفية الانسان يجب ان يتمتع بحقوقه مهما يكن دينه او مذهبه,0
الأسواني:لماذا تصر الولايات المتحدة على استمرارها في دعم مرسي للنهاية رغم قتله للمصريين وقمعه للتظاهرات …,0
يرفض نسب هجوم سيناء ضد خلية إرهابية إلى إسرائيل,0
هد دايرة و بنلف فيها ، الداخلية مش عايزة بقي في اولتراس فاخترعت مذبخة بورسعيد فالناس تموت فالجمهور يتمنع من الماتشات #الكورة_للجماهير,0
ما أحقر القاتل حين يبرر جريمتة ،! #مجزرة_رابعة #مجزرة_سجن_ابوزعبل #رابعة,0
الليلة11مساء نستمرفي كشف إغراض الجزيرة وحملتها الداعمة لتنظيم الاخوان الإرهابي مستخدمين تقاريربعدسة الجزيرة نفسها #مصر #الإمارات #لبنان #قطر,0
الصورة تتحدث عن نفسها #مصر #الداخلية_بلطجية #حريه #محمد_محمود #جرافيتي,0
لا أعرف لم يعرضون المبالغ على الطفل #فيصل_الغامدي لإغراءه ببيع هدية #الملك ألا يدركوا أنها لا تباع ولا ترد خاصة أنها جاءت من والد الجميع,0
:))))) سيبك مته ده أهبل !,0
#انتخبوا_العرص #الببلاوي القاتل اعترف رسميا بانقلاب العسكر على #الرئيس #مرسي,0
بس ممكن #العرص يموت وساعتها #حمدين_صباحي ينجح بالتزكية ساعتها حيكون له تلات معارضين #الاخوان و #الفلول و #مؤيدين_السيسى_بيعملوا_فولو_لبعض,0
_712 بصراحة طظ في أي جمهور زي حضرتك وده رأي مش كره والله,0
أزمة الفكر فى مصر أن الأعلى صوتاً لا يقول شيئاً والأكثر حكمة لا يسمعه أحد,0
أي خروف يشوف أعداد النهاردة لازم يتواضع ويهز ليِّته خاصةً ان العيد على الأبواب,0
انتهاكات الانقلاب القمعية فى جامعة الاسكندرية وصلت مداها باصابات واعتقالات انقذنا يا عزيز يا جبار من طغمة الاستعمار,0
3 الجزيرة ولا حاجة جنب قناته الشملولة اون تى فى الى بتتوقع الكوارث قبل حدوثها وتسبق لموقع الحدث,0
ملاحقة باسم يوسف وزملائه من الإعلاميين بتهم لا تعرفها الا الأنظمة الفاشية هو استمرار لممارسات قبيحة و بائسة لإجهاض الثورة التغيير حتمي,0
دماغ الداخلية البايظة,0
"منذ تم التصويت على تعديل قانون انتخابات الرئاسة (العزل),قد انهالت علينا التعليقات المليئة بالسباب الممنهج من اللجان الإلكترونية المأجورة 1-3",0
انها قنبلة موقوتة استمر فى تطبيق قانون الطوارىء و خاطر بالانفجار,0
الأنذال كان المخطط ليومنا المنقضى هذا ، من خصوم الوطن والإنسانية ، هو تحقيق أعلى نسبة عنف وحرق واقتحام وقتل ،,0
مثلهم مثل أنصار مبارك وأنصار كل مستبد يتصورون مشكلتهم مع الكتاب والإعلاميين ثم يفاجأون أن مشكلتهم مع الواقع الذي امتلأ بالمظلومين والمحبطين,0
اعتراف من نقابة الصحفيين الفاسدة: هناك مناخ معادى لحرية الصحافة بعد الانقلاب أكثر من إى وقت سابق، الصحافة اتهانت,0
قوات من #الشرطة و #العسكر لقتل #الطلبة مش ناسيين #عمرو_خلاف #محمد_عادل #شريف_عاطف وغيرهم كتييييير,0
أي حد عايز ينتخب فرعون يبقى يدور على آلة زمن ترجع به هو لوحده لعصر ما قبل الميلاد,0
افلاس التليفزيون وصل مداه الغلابة من عمال وموظفين واعلاميين يدفعون الثمن والملايين موجودة لدرية وشلتها,0
اى دين او ملة اى رجولة او شهامة اى مهنة او مهمة تسمح لرجال بالمدافع يهاجمون نساء فى منازلهن للقبض عليهن ثم اتهامهن بحمل سلاح مصر اتهانت,0
إحنا إعلام نكدي والمسئول الأول عن حالة الكأبة الموجودة على وشوش المصريين …,0
الوحدة ليست تلك التي تُحكى فيها الاشعار او يصورونها على انها طعامك ومسلسلك المفضلين. بل ان يتركك كل من تعلقت به وان تشعر بالعجز عندما يرحل احبائك الوحدة هي التي تفرض نفسها عليك لا ان تختارها.,1
